experiment,grid,full_run,graph_family,n,edges,reps,graph_seed,ordering,ordering_role,total_span,max_cutwidth,chi_max,chi_label,svd_cutoff,max_bond_final,max_bond_intermediate,max_entropy,mean_entropy,swap_count,routing_distance,discarded_weight,norm_factor,infidelity,trace_distance_bound,phase_aligned_error,E_unsorted_1,E_sorted_1,topK25_mass,topK25_mass_rel,topK25_exact_mass,topK25_shape,topK100_mass,topK100_mass_rel,topK100_exact_mass,topK100_shape,topK400_mass,topK400_mass_rel,topK400_exact_mass,topK400_shape,topK1000_mass,topK1000_mass_rel,topK1000_exact_mass,topK1000_shape,storage_complex,storage_bytes,statevector_complex,runtime_s,svd_time_s,qiskit_time_s,n_svd,status,quic_params_version,quic_fingerprint,quic_source_kind,mps_revision,mps_sha256,mps_version
quic_readout,full,True,cycle,16,16,2,-1,natural,natural = graph_informed,30,2,16,16,1e-14,16,16,0.6517514805570546,0.6157628346238836,56,28,6.458472456547025e-32,0.9999999999999998,-4.440892098500626e-16,0.0,1.0461626798265509e-14,1.0801733693770122e-14,1.024869525654564e-14,3.642919299551295e-17,2.5843625598712464e-15,0.014096007101003607,2.6957602816679582e-15,6.938893903907228e-17,1.8110106262739817e-15,0.038315036937047034,4.014150123410332e-15,1.249000902703301e-16,1.2628687397842972e-15,0.09890187818859426,5.334708369497676e-15,1.942890293094024e-16,1.1251012130253479e-15,0.17268582333758908,6.092457267847795e-15,4776,76416,65536,0.06324717099960253,0.014668835008706083,0.1455259569993359,88,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,2,-1,natural,natural = graph_informed,30,2,32,32,1e-14,16,16,0.6517514805570546,0.6157628346238836,56,28,6.458472456547025e-32,0.9999999999999998,-4.440892098500626e-16,0.0,1.0461626798265509e-14,1.0801733693770122e-14,1.024869525654564e-14,3.642919299551295e-17,2.5843625598712464e-15,0.014096007101003607,2.6957602816679582e-15,6.938893903907228e-17,1.8110106262739817e-15,0.038315036937047034,4.014150123410332e-15,1.249000902703301e-16,1.2628687397842972e-15,0.09890187818859426,5.334708369497676e-15,1.942890293094024e-16,1.1251012130253479e-15,0.17268582333758908,6.092457267847795e-15,4776,76416,65536,0.06549092000022938,0.019224253004722414,0.1455259569993359,88,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,2,-1,natural,natural = graph_informed,30,2,64,64,1e-14,16,16,0.6517514805570546,0.6157628346238836,56,28,6.458472456547025e-32,0.9999999999999998,-4.440892098500626e-16,0.0,1.0461626798265509e-14,1.0801733693770122e-14,1.024869525654564e-14,3.642919299551295e-17,2.5843625598712464e-15,0.014096007101003607,2.6957602816679582e-15,6.938893903907228e-17,1.8110106262739817e-15,0.038315036937047034,4.014150123410332e-15,1.249000902703301e-16,1.2628687397842972e-15,0.09890187818859426,5.334708369497676e-15,1.942890293094024e-16,1.1251012130253479e-15,0.17268582333758908,6.092457267847795e-15,4776,76416,65536,0.05594057799953589,0.014102837001701118,0.1455259569993359,88,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,2,-1,natural,natural = graph_informed,30,2,-1,untruncated,1e-14,16,16,0.6517514805570546,0.6157628346238836,56,28,6.458472456547025e-32,0.9999999999999998,-4.440892098500626e-16,0.0,1.0461626798265509e-14,1.0801733693770122e-14,1.024869525654564e-14,3.642919299551295e-17,2.5843625598712464e-15,0.014096007101003607,2.6957602816679582e-15,6.938893903907228e-17,1.8110106262739817e-15,0.038315036937047034,4.014150123410332e-15,1.249000902703301e-16,1.2628687397842972e-15,0.09890187818859426,5.334708369497676e-15,1.942890293094024e-16,1.1251012130253479e-15,0.17268582333758908,6.092457267847795e-15,4776,76416,65536,0.05960951500037481,0.006152224000288697,0.1455259569993359,88,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,natural,natural,152,16,4,4,1e-14,4,4,0.4729758912551937,0.30574401222972675,256,128,0.09352100231345359,0.9542128471350255,0.09403209277667612,0.3066465274166269,0.3104079112508981,0.40745492301455666,0.12114428701811256,0.0018090718210581665,0.190696182289525,0.009486670364021961,0.06215729100456472,0.0018580946054328334,0.05413658920655444,0.03432234340333856,0.07186834228585695,0.0107611354458797,0.09119865057113355,0.11799665212684456,0.0981974227648828,0.04398426225849669,0.17828984821871233,0.24670087892239478,0.1114121155810103,424,6784,65536,0.16776991300048394,0.026338815007875382,0.24022635399978753,280,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,natural,natural,152,16,8,8,1e-14,8,8,0.8098796907210184,0.525661280003362,256,128,0.012686144736991764,0.993675379067715,0.012567442939452556,0.11210460712857681,0.11228169118264131,0.11342115090379938,0.04683043380695872,0.0007082037886729561,0.07465251363205441,0.009486670364021961,0.04982991011347967,0.0025491451964511913,0.0742707211595358,0.03432234340333856,0.02993303851350272,0.005460224822454077,0.046274404604161316,0.11799665212684456,0.02344387576803015,0.012018388839340505,0.04871644110810466,0.24670087892239478,0.025023488062034034,1448,23168,65536,0.12513944799957244,0.048551975001828396,0.24022635399978753,280,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,natural,natural,152,16,16,16,1e-14,16,16,0.8847255369252368,0.5700161823768906,256,128,0.003398929116732576,0.998301752205084,0.003321060803782472,0.05762864568756125,0.057652604045298816,0.05015436730379116,0.016049979045205442,0.00041955898801804975,0.044226158590818146,0.009486670364021961,0.006482865985800841,0.0011773300220692187,0.03430214563830449,0.03432234340333856,0.014031395631177713,0.0021767818435182024,0.018447827156809465,0.11799665212684456,0.011555249226672743,0.002546103329654603,0.010320609074341954,0.24670087892239478,0.010547050164342493,4776,76416,65536,0.17417498400027398,0.0622207830001571,0.24022635399978753,280,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,natural,natural,152,16,32,32,1e-14,32,32,0.9193972491996566,0.5896311573278736,256,128,0.00022793293689258313,0.9998860382553856,0.00022657173194018387,0.015052299888727432,0.015052726234206218,0.009456988800541764,0.0021654458919420135,4.368736394415665e-05,0.0046051314389335424,0.009486670364021961,0.0029693948864763786,8.851745263366295e-05,0.002579003758381276,0.03432234340333856,0.0027170285758231633,9.517757555325967e-05,0.0008066125083866385,0.11799665212684456,0.0019784546412338127,0.00010820716464809976,0.0004386168590916886,0.24670087892239478,0.0019087613527118059,15016,240256,65536,2.1273755290003464,0.6937009899984332,0.24022635399978753,280,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,natural,natural,152,16,64,64,1e-14,64,64,0.9227733376693867,0.5915015239956921,256,128,5.052000021614017e-06,0.999997474000913,5.079030083066094e-06,0.0022536703581194154,0.0022536717891490942,0.0010629385025798898,0.00030927375948653567,1.5253932414589777e-07,1.607933218849899e-05,0.009486670364021961,0.0002695988296943161,1.2669895506078888e-06,3.691442439459561e-05,0.03432234340333856,0.0002660613180947881,1.6107560859290881e-06,1.3650862604114822e-05,0.11799665212684456,0.0002772817325923725,5.8523036421398444e-06,2.3722265067328016e-05,0.24670087892239478,0.0002846004984367803,43688,699008,65536,8.098193613999683,5.238730619014859,0.24022635399978753,280,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,natural,natural,152,16,-1,untruncated,1e-14,128,128,0.9228727381007462,0.5915542812550624,256,128,2.817098698881648e-29,0.9999999999999998,1.1102230246251565e-15,3.332000937312528e-08,6.024693980880545e-14,8.791284199539765e-14,8.791114094148133e-14,2.654126918244515e-16,2.7977433771813627e-14,0.009486670364021961,6.408762409648716e-14,1.2559397966072083e-15,3.6592483847855274e-14,0.03432234340333856,6.601143243134544e-14,5.398459457239824e-15,4.575095445450913e-14,0.11799665212684456,7.413600983108282e-14,1.1629586182948515e-14,4.7140432712470625e-14,0.24670087892239478,8.35917706581979e-14,84648,1354368,65536,1.4935199569999895,1.049535178001861,0.24022635399978753,280,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,bfs,graph_informed,96,9,4,4,1e-14,4,4,0.3266070585444737,0.23024775666028277,144,72,0.06890634051044575,0.9660330782613176,0.06623164315127328,0.2573550915588679,0.2595499839739451,0.33981030883338026,0.0995256478406499,0.0014235862197348945,0.15006173558362704,0.009486670364021961,0.03332709484486665,0.002130714734828655,0.06207952381891846,0.03432234340333856,0.047708413308002774,0.007364806331857446,0.06241538381902899,0.11799665212684456,0.08400986648989095,0.03546816866237934,0.14376993230549712,0.24670087892239478,0.0991480127940677,424,6784,65536,0.09483680500034097,0.02106586499394325,0.24022635399978753,168,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,bfs,graph_informed,96,9,8,8,1e-14,8,8,0.574541443931639,0.40118080325715894,144,72,0.005804052441254329,0.9971018263162003,0.0048531708754724345,0.06966470322532375,0.06970705505434957,0.06245956256884222,0.020286421744515403,0.0004278853168840878,0.04510384576097803,0.009486670364021961,0.020960325765549938,0.0015394759618084716,0.04485346305516906,0.03432234340333856,0.018020066083181616,0.002891774371781397,0.024507257787897106,0.11799665212684456,0.014072664181859752,0.005042075376207988,0.020438011401629763,0.24670087892239478,0.013862300609118482,1448,23168,65536,0.10481909700047254,0.03711101500084624,0.24022635399978753,168,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,bfs,graph_informed,96,9,16,16,1e-14,16,16,0.6160019967973391,0.4242237304683391,144,72,0.0004965077278516388,0.9997517562168038,0.00032864518361097605,0.01812857367833929,0.018129318518954808,0.012219902832542307,0.0023457645100545695,2.9603702053524264e-05,0.0031205576790984337,0.009486670364021961,0.0031213217382463423,0.00013678789932021485,0.00398538927580654,0.03432234340333856,0.0029960585741847703,0.00030744578565178315,0.0026055466838269593,0.11799665212684456,0.002394189847373383,0.0004821934531021588,0.001954567228168828,0.24670087892239478,0.0024979307497546444,4392,70272,65536,0.1122595030001321,0.019663612004478637,0.24022635399978753,168,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,bfs,graph_informed,96,9,32,32,1e-14,32,32,0.6213885036628854,0.42689895238150677,144,72,6.310871462229933e-06,0.9999968445612974,5.545180871258104e-06,0.002354820772640267,0.0023548224045958715,0.001055935126124198,0.0003033766453995713,2.816926550786719e-07,2.9693521991339196e-05,0.009486670364021961,0.0002191884397618471,3.7823031038414223e-07,1.1019944236888891e-05,0.03432234340333856,0.00022429156486073777,2.4308439444675756e-06,2.0600956897102946e-05,0.11799665212684456,0.00022057401404890296,2.3895622981440212e-06,9.686071280255597e-06,0.24670087892239478,0.00022411264061664388,10984,175744,65536,0.42342833100065036,0.15747191399623262,0.24022635399978753,168,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,bfs,graph_informed,96,9,64,64,1e-14,32,64,0.6214762666183593,0.42694380559780937,144,72,5.797809078913583e-30,1.000000000000001,8.881784197001252e-16,2.9802322387695312e-08,3.89445703817622e-14,5.906416778130904e-14,5.906039157277256e-14,1.6479873021779667e-16,1.7371609204720878e-14,0.009486670364021961,5.857814233678482e-14,5.689893001203927e-16,1.6577810362011782e-14,0.03432234340333856,5.578176809351021e-14,2.3037127760972e-15,1.9523543546140144e-14,0.11799665212684456,5.2374337505822766e-14,4.773959005888173e-15,1.935120388196885e-14,0.24670087892239478,5.385589977452421e-14,9512,152192,65536,0.4385632789999363,0.18574828500004514,0.24022635399978753,168,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,1,23,bfs,graph_informed,96,9,-1,untruncated,1e-14,32,64,0.6214762666183593,0.42694380559780937,144,72,5.797809078913583e-30,1.000000000000001,8.881784197001252e-16,2.9802322387695312e-08,3.89445703817622e-14,5.906416778130904e-14,5.906039157277256e-14,1.6479873021779667e-16,1.7371609204720878e-14,0.009486670364021961,5.857814233678482e-14,5.689893001203927e-16,1.6577810362011782e-14,0.03432234340333856,5.578176809351021e-14,2.3037127760972e-15,1.9523543546140144e-14,0.11799665212684456,5.2374337505822766e-14,4.773959005888173e-15,1.935120388196885e-14,0.24670087892239478,5.385589977452421e-14,9512,152192,65536,0.435362594000253,0.17923181600599492,0.24022635399978753,168,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,natural,natural,152,16,4,4,1e-14,4,4,1.7561583341218094,1.1521567391136887,512,256,2.16798322989241,0.3197053249459591,0.9419180200227236,0.9705246107249026,1.232069776320077,1.25857815505133,0.4782755758837537,0.014670230797453625,4.873375243334965,0.003010281389170115,0.09300728639828086,0.03838265311819743,3.698308600540633,0.010378434377430402,0.15045569984423413,0.09181936687094949,2.6629206417747016,0.03448069966131493,0.17117651041858853,0.1463254528664272,1.9525763169217885,0.07493968435359669,0.22745211515319994,424,6784,65536,0.20471505500063358,0.04859772202598833,0.9026628440005879,560,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,natural,natural,152,16,8,8,1e-14,8,8,2.643933765177583,1.8480880940961402,512,256,1.4764722077419705,0.46512946934126465,0.8480741148492267,0.9209093955700673,1.1047382387566962,1.0903426682752269,0.2555957401567487,0.005365138123527799,1.7822712995634205,0.003010281389170115,0.07978276041651483,0.01480655267466437,1.4266653462552727,0.010378434377430402,0.0875408725814054,0.038903085638269795,1.128256851525449,0.03448069966131493,0.08618345993150239,0.06658794508162832,0.8885538504197406,0.07493968435359669,0.11846545913940956,1448,23168,65536,0.2492512610006088,0.07003137100309687,0.9026628440005879,560,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,natural,natural,152,16,16,16,1e-14,16,16,3.5162883509262524,2.3761923178037754,512,256,0.971254177813985,0.6043245039809183,0.6802404384726275,0.8247668994768325,0.9322308025151843,0.9080033537397687,0.09712328399994664,0.001322670691157588,0.4393844030382244,0.003010281389170115,0.02519503008666312,0.004190477837635624,0.4037678213535272,0.010378434377430402,0.022883907009238938,0.01233004457047742,0.3575926443369395,0.03448069966131493,0.02219824154135917,0.022751779913316117,0.30360122423206015,0.07493968435359669,0.03828798427918099,4776,76416,65536,0.37046462199941743,0.15195173200936551,0.9026628440005879,560,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,natural,natural,152,16,32,32,1e-14,32,32,4.515813803759193,2.9164736947768035,512,256,0.5040930814062524,0.7722151673060922,0.43950290161352146,0.6629501501723349,0.7089942996807129,0.7076182059937909,0.04183882504825421,0.0006595004877642694,0.2190826711871221,0.003010281389170115,0.026034785313317127,0.0021498907883437026,0.20714981760823103,0.010378434377430402,0.015060628569025092,0.006364903703207005,0.18459322942184977,0.03448069966131493,0.012921387189321617,0.011586949964721927,0.1546170105287589,0.07493968435359669,0.023936004342301097,15016,240256,65536,7.763308886000232,2.3734957169954214,0.9026628440005879,560,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,natural,natural,152,16,64,64,1e-14,64,64,5.37536008915834,3.3422282914352124,512,256,0.1595682786120579,0.9218266867258469,0.15938062894549831,0.3992250354693432,0.40779168373144337,0.4303204401943198,0.03267254421216635,0.0005407995072121115,0.17965081575354025,0.003010281389170115,0.025572220783211197,0.0015663129893783764,0.1509199685055175,0.010378434377430402,0.022474352166721237,0.0037935099851251416,0.11001835874523189,0.03448069966131493,0.022804337328757807,0.00523978368483137,0.06992001274128518,0.07493968435359669,0.03459239598945919,43688,699008,65536,63.87126291599998,50.67967799899816,0.9026628440005879,560,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,natural,natural,152,16,-1,untruncated,1e-14,256,256,5.964168682065248,3.590115224554889,512,256,5.84255794192281e-29,0.9999999999999998,2.220446049250313e-16,1.4901161193847656e-08,1.0120493730099498e-13,1.0307292485366734e-13,1.0307292485366734e-13,4.7271214720367993e-17,1.5703254483262738e-14,0.003010281389170115,4.005823450725643e-14,9.71445146547012e-17,9.360228250414897e-15,0.010378434377430402,4.426320421302421e-14,7.632783294297951e-17,2.213639331356559e-15,0.03448069966131493,4.639040887544077e-14,3.885780586188048e-16,5.1852107727773635e-15,0.07493968435359669,4.985660322087693e-14,174760,2796160,65536,17.599872815999333,13.129934852997394,0.9026628440005879,560,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,bfs,graph_informed,96,9,4,4,1e-14,4,4,1.517671137507485,1.2282289547910554,288,144,1.7030789950200689,0.41186284640117254,0.8672172238985804,0.9312449859723168,1.1274806337197607,1.1200367384525225,0.2842497548801867,0.006616577318116561,2.197992965681073,0.003010281389170115,0.06961717854795688,0.01792206450306506,1.726856272468178,0.010378434377430402,0.11017259804022547,0.04465030475663365,1.29493615834972,0.03448069966131493,0.11536413169029659,0.07502612595623392,1.001153482342271,0.07493968435359669,0.13711555230585692,424,6784,65536,0.1964226449999842,0.04466451099870028,0.9026628440005879,336,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,bfs,graph_informed,96,9,8,8,1e-14,8,8,2.4257226622396013,1.8719083518511441,288,144,0.9833828353205585,0.6029445220271646,0.6796933301070405,0.8244351582186682,0.9317119506701526,0.9101548220443639,0.08527651875822131,0.0017574018001083598,0.583799842244265,0.003010281389170115,0.025640831063143694,0.0051284433469346285,0.4941442187163861,0.010378434377430402,0.037006750101241645,0.013205908431827222,0.3829942130392261,0.03448069966131493,0.048569495072606717,0.022987377692418404,0.30674505625022874,0.07493968435359669,0.05437710580113369,1448,23168,65536,0.17884585400042852,0.04593392501374183,0.9026628440005879,336,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,bfs,graph_informed,96,9,16,16,1e-14,16,16,3.4105128571265357,2.467681054097777,288,144,0.42788101162556663,0.8017804912024261,0.3501844038397727,0.5917638074770818,0.6227175855699177,0.637126937494472,0.03428409028730425,0.00032002027980623186,0.10630909155454606,0.003010281389170115,0.030815288790697462,0.0008438394301560903,0.08130700638153639,0.010378434377430402,0.02108987559057264,0.00237783291271685,0.0689612721340635,0.03448069966131493,0.012263859014619531,0.003927094174705881,0.05240339892781257,0.07493968435359669,0.015565324212260145,4776,76416,65536,0.23020381900005304,0.07754672499413573,0.9026628440005879,336,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,bfs,graph_informed,96,9,32,32,1e-14,32,32,4.1388453450604175,2.8241670670868357,288,144,0.10349690294557713,0.9479519863522264,0.08110804212579359,0.28479473682951656,0.28778977134465605,0.3109517418934934,0.042597040318874894,0.00026772109334502556,0.08893557071049489,0.003010281389170115,0.0289642347289661,0.0006785970266902069,0.06538529820701346,0.010378434377430402,0.022375417497868002,0.0007560387124120951,0.02192643188329269,0.03448069966131493,0.025848094547096325,0.0001314577783117915,0.0017541811050540176,0.07493968435359669,0.023137671505791796,15016,240256,65536,3.959113759000502,1.179269244000352,0.9026628440005879,336,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,bfs,graph_informed,96,9,64,64,1e-14,64,64,4.396216580974018,2.953928987906216,288,144,0.0012201800684347136,0.9993900670794469,0.001128704776729883,0.03359620181999571,0.033600944186384964,0.03391432899958893,0.0013461390501451165,2.1411115483692313e-05,0.007112662477574897,0.003010281389170115,0.008510924099838862,5.6514599249025965e-05,0.005445387733233269,0.010378434377430402,0.006188972105811765,5.1063710438163656e-05,0.001480936029133242,0.03448069966131493,0.004705484362862393,7.88385212673326e-05,0.001052026332207907,0.07493968435359669,0.0029994916856194978,43688,699008,65536,75.5734784920005,57.45989134800038,0.9026628440005879,336,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,16,24,2,23,bfs,graph_informed,96,9,-1,untruncated,1e-14,256,256,4.406660843021912,2.957891716116987,288,144,3.405417464202749e-29,1.0000000000000009,-4.440892098500626e-16,0.0,5.041036169418159e-14,5.018181615174586e-14,5.018181615174586e-14,2.0383000842727483e-17,6.771128079938979e-15,0.003010281389170115,2.9878877150224525e-14,6.938893903907228e-18,6.685877321724927e-16,0.010378434377430402,2.8010579966597504e-14,1.3183898417423734e-16,3.82355884507042e-15,0.03448069966131493,2.735572185441626e-14,4.3021142204224816e-16,5.740769069860653e-15,0.07493968435359669,2.6144125926663708e-14,174760,2796160,65536,4.826897658999769,3.360113959013688,0.9026628440005879,336,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,20,19,1,-1,natural,natural = graph_informed,19,1,4,4,1e-14,2,2,0.26628948106125777,0.10364909243500543,0,0,0.0,1.0,-3.1086244689504383e-15,0.0,1.6101062989067917e-15,1.3054974703596883e-15,1.2228083504003873e-15,1.3877787807814457e-16,7.341419132425995e-16,0.1890341302884923,5.793976409762536e-16,2.220446049250313e-16,7.62991247572464e-16,0.2910185478948668,6.96491475604688e-16,1.6653345369377348e-16,3.6391629280370685e-16,0.45761472345949655,8.89913143176102e-16,2.220446049250313e-16,3.95287202729871e-16,0.5617298090896478,9.287546860053952e-16,152,2432,1048576,0.004697340000348049,0.0006571679996341118,2.554907785999603,19,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,20,19,1,-1,natural,natural = graph_informed,19,1,8,8,1e-14,2,2,0.26628948106125777,0.10364909243500543,0,0,0.0,1.0,-3.1086244689504383e-15,0.0,1.6101062989067917e-15,1.3054974703596883e-15,1.2228083504003873e-15,1.3877787807814457e-16,7.341419132425995e-16,0.1890341302884923,5.793976409762536e-16,2.220446049250313e-16,7.62991247572464e-16,0.2910185478948668,6.96491475604688e-16,1.6653345369377348e-16,3.6391629280370685e-16,0.45761472345949655,8.89913143176102e-16,2.220446049250313e-16,3.95287202729871e-16,0.5617298090896478,9.287546860053952e-16,152,2432,1048576,0.009032378000483732,0.0007796480022079777,2.554907785999603,19,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,20,19,1,-1,natural,natural = graph_informed,19,1,16,16,1e-14,2,2,0.26628948106125777,0.10364909243500543,0,0,0.0,1.0,-3.1086244689504383e-15,0.0,1.6101062989067917e-15,1.3054974703596883e-15,1.2228083504003873e-15,1.3877787807814457e-16,7.341419132425995e-16,0.1890341302884923,5.793976409762536e-16,2.220446049250313e-16,7.62991247572464e-16,0.2910185478948668,6.96491475604688e-16,1.6653345369377348e-16,3.6391629280370685e-16,0.45761472345949655,8.89913143176102e-16,2.220446049250313e-16,3.95287202729871e-16,0.5617298090896478,9.287546860053952e-16,152,2432,1048576,0.011179965000337688,0.004011343999081873,2.554907785999603,19,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,20,19,1,-1,natural,natural = graph_informed,19,1,32,32,1e-14,2,2,0.26628948106125777,0.10364909243500543,0,0,0.0,1.0,-3.1086244689504383e-15,0.0,1.6101062989067917e-15,1.3054974703596883e-15,1.2228083504003873e-15,1.3877787807814457e-16,7.341419132425995e-16,0.1890341302884923,5.793976409762536e-16,2.220446049250313e-16,7.62991247572464e-16,0.2910185478948668,6.96491475604688e-16,1.6653345369377348e-16,3.6391629280370685e-16,0.45761472345949655,8.89913143176102e-16,2.220446049250313e-16,3.95287202729871e-16,0.5617298090896478,9.287546860053952e-16,152,2432,1048576,0.009182718999909412,0.0007406920003631967,2.554907785999603,19,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,20,19,1,-1,natural,natural = graph_informed,19,1,64,64,1e-14,2,2,0.26628948106125777,0.10364909243500543,0,0,0.0,1.0,-3.1086244689504383e-15,0.0,1.6101062989067917e-15,1.3054974703596883e-15,1.2228083504003873e-15,1.3877787807814457e-16,7.341419132425995e-16,0.1890341302884923,5.793976409762536e-16,2.220446049250313e-16,7.62991247572464e-16,0.2910185478948668,6.96491475604688e-16,1.6653345369377348e-16,3.6391629280370685e-16,0.45761472345949655,8.89913143176102e-16,2.220446049250313e-16,3.95287202729871e-16,0.5617298090896478,9.287546860053952e-16,152,2432,1048576,0.008931207000387076,0.0007019179975031875,2.554907785999603,19,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
